player.name,season,player.team.code,player.team.tvCodes,player.team.name,minutesPlayed,cluster,cluster_prob_max,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,Height,offensiveReboundsPercentage,defensiveReboundsPercentage,assistsRatio,turnoversRatio,blocks,steals,pointsScored,usageProxy,pir,freeThrowsRate,freeThrowsPercentage,fieldGoalsAttempted,twoPointersPercentage,threePointersPercentage,3FGA_Pct,Corner_3FGA_Pct,0_1m_FGA_Pct,1_3.5m_FGA_Pct,3.5m_3pt_FGA_Pct
"PLEISS, TIBOR",2020,IST,EFS,Anadolu Efes Istanbul,12.033333333333331,2,0.9989190668971176,0.0010809331028826179,8.686701082183284e-17,0.9989190668971176,0.0,221.0,0.093,0.179,0.076,0.115,4.5,3.2,103.9,0.5401662049861496,114.1,0.235,0.889,73.3,0.602,0.412,14.78,5.88,10.43,55.65,19.13
"JONES, CHRIS",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,17.49313725490196,1,0.9999780582107731,2.1941789179323276e-05,0.9999780582107731,4.7574322081571554e-14,0.0,189.0,0.02,0.106,0.267,0.132,0.6,8.2,67.0,0.6002353864260495,71.5,0.139,0.75,56.5,0.5379999999999999,0.362,34.33,5.8,1.99,37.81,25.87
"DIOT, ANTOINE",2020,ASV,ASV,LDLC ASVEL Villeurbanne,18.737777777777776,1,0.9999837667894504,1.6233210550166503e-05,0.9999837667894504,1.1408981684034463e-20,0.0,191.0,0.018,0.114,0.352,0.17,0.4,7.7,68.9,0.458965844402277,87.8,0.147,0.706,44.9,0.556,0.525,68.97,10.0,2.59,15.52,12.93
"LO, MAODO",2020,BER,BER,ALBA Berlin,21.56851851851852,1,0.9995279075011404,0.0004720924924380658,0.9995279075011404,6.4216638241570695e-12,0.0,192.0,0.0139999999999999,0.06,0.225,0.152,0.0,4.1,69.8,0.6305486391345411,55.9,0.21,0.8859999999999999,57.0,0.519,0.346,49.52,7.69,5.24,36.67,8.57
"BARON, BILLY",2020,DYR,ZEN,Zenit St Petersburg,18.664529914529915,0,0.9983832251195301,0.9983832251195301,0.0016167748804697822,6.704739856382711e-17,0.0,188.0,0.013,0.086,0.162,0.092,0.2,3.5,93.3,0.5518488838008014,75.6,0.188,0.865,68.9,0.4529999999999999,0.4479999999999999,65.58,8.84,1.45,20.29,12.68
"HERMANNSSON, MARTIN",2020,PAM,VBC,Valencia Basket,17.71206896551724,1,0.9999999552910622,7.017003979450031e-21,0.9999999552910622,4.470893836749799e-08,0.0,192.0,0.0279999999999999,0.078,0.317,0.12,0.3,4.4,63.0,0.6153995911612967,71.6,0.351,0.87,48.8,0.4579999999999999,0.3829999999999999,30.52,10.64,14.29,37.66,17.53
"LLULL, SERGIO",2020,MAD,RMB,Real Madrid,17.73717948717949,1,0.9998918451359519,0.00010815486356304755,0.9998918451359519,4.8507535033189e-13,0.0,192.0,0.023,0.083,0.243,0.066,0.0,3.2,71.2,0.6878207444886157,63.9,0.259,0.863,62.0,0.415,0.33,58.38,5.22,1.52,28.43,11.68
"SEELEY, DENNIS",2020,MUN,BAY,FC Bayern Munich,20.337654320987653,1,0.9999999999937472,4.285178216561999e-21,0.9999999999937472,6.253584283164952e-12,0.0,193.0,0.02,0.043,0.221,0.154,0.0,7.1,82.1,0.4867818010744529,79.1,0.3939999999999999,0.8390000000000001,53.3,0.461,0.515,46.48,7.58,0.7,26.06,26.76
"CALOIARO, ANGELO",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,25.583333333333332,2,0.9975979807014125,2.7267373066364094e-14,0.0024020192985596753,0.9975979807014125,0.0,202.99999999999997,0.043,0.1169999999999999,0.2239999999999999,0.106,1.2,11.4,79.1,0.2892508143322476,105.6,0.3929999999999999,0.818,57.1,0.575,0.317,42.86,41.67,5.71,45.71,5.71
"LAPROVITTOLA, NICOLAS",2020,MAD,RMB,Real Madrid,17.630392156862744,1,0.9999999999999607,3.999229213490052e-15,0.9999999999999607,3.5365140016487946e-14,0.0,192.0,0.027,0.088,0.3279999999999999,0.1369999999999999,0.0,5.8,58.5,0.657954735027526,69.7,0.283,0.868,47.6,0.439,0.347,64.71,3.31,0.53,28.34,6.42
"ELLIS, OCTAVIUS",2020,OLY,OLY,Olympiacos Piraeus,14.293434343434344,3,1.0,1.2347587430934804e-159,5.770406333854903e-304,1.663116626802687e-17,1.0,209.0,0.166,0.193,0.066,0.221,13.2,7.7,108.1,0.3847920568177803,147.3,0.5,0.792,58.5,0.726,0.0,0.0,0.0,37.74,58.49,3.77
"KURIC, KYLE",2020,BAR,FCB,FC Barcelona,18.822222222222223,0,1.0,1.0,6.222681242001121e-20,1.6572791529294164e-20,0.0,194.0,0.023,0.079,0.072,0.087,0.8,5.7,128.7,0.3612750885478158,121.8,0.256,0.961,75.5,0.551,0.562,60.8,7.44,3.02,18.59,17.59
"BARTHEL, DANILO",2020,ULK,FNB,Fenerbahce Beko Istanbul,21.820689655172412,2,0.9999330686642266,2.703493709628314e-05,3.989639867748145e-05,0.9999330686642266,0.0,208.0,0.047,0.138,0.177,0.158,2.3,7.0,85.6,0.3391276864728192,111.2,0.347,0.884,57.7,0.578,0.412,27.42,8.82,14.52,51.61,6.45
"DAVIDOVAC, DEJAN",2020,RED,CZV,Crvena Zvezda Meridianbet Belgrade,22.6510101010101,0,0.9858017509936676,0.9858017509936676,0.009634863727646896,0.004563385278685317,0.0,202.0,0.044,0.1169999999999999,0.185,0.122,2.4,11.5,82.5,0.3840888314120715,95.4,0.228,0.78,63.0,0.5660000000000001,0.3779999999999999,41.11,20.27,10.0,38.33,10.56
"GIFFEY, NIELS",2020,BER,BER,ALBA Berlin,20.033333333333335,2,0.5764632472190312,0.42353675274835934,3.26099309303969e-11,0.5764632472190312,0.0,199.0,0.07,0.106,0.146,0.138,3.9,8.6,83.4,0.4841930116472545,85.6,0.154,0.792,67.0,0.525,0.418,35.26,7.27,12.18,36.54,16.03
"SINGLETON, CHRIS",2020,IST,EFS,Anadolu Efes Istanbul,22.03048780487805,2,0.9277749773282944,0.07222502267170655,1.966605187259202e-47,0.9277749773282944,0.0,206.0,0.054,0.155,0.102,0.094,8.2,11.8,97.6,0.2814281760309992,133.7,0.436,0.813,67.4,0.487,0.396,55.81,27.08,8.14,20.35,15.7
"ABALDE, ALBERTO",2020,MAD,RMB,Real Madrid,19.49188034188034,0,0.8595382008720982,0.8595382008720982,0.14045373395925262,8.065168648944487e-06,0.0,202.0,0.018,0.149,0.25,0.105,0.0,5.8,77.3,0.4771217469470085,89.4,0.205,0.841,59.1,0.47,0.435,53.49,3.48,1.4,33.49,11.63
"LEKAVICIUS, LUKAS",2020,ZAL,ZAL,Zalgiris Kaunas,18.342929292929295,1,0.9999944764120677,5.5235879306857934e-06,0.9999944764120677,2.2767457766945357e-15,0.0,182.0,0.024,0.057,0.2289999999999999,0.159,0.0,5.0,79.6,0.5615242710427049,80.8,0.233,0.8640000000000001,55.5,0.568,0.5,26.46,16.0,3.17,48.15,22.22
"JEKIRI, TONYE",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,18.845555555555556,3,0.9999999995019744,1.0631675121456038e-87,1.3098018216811254e-81,4.98025687092428e-10,0.9999999995019744,213.0,0.091,0.2269999999999999,0.212,0.1669999999999999,4.1,7.8,66.4,0.4775661812393137,93.5,0.282,0.643,55.3,0.51,0.0,0.0,0.0,16.11,51.68,32.21
"MOERMAN, ADRIEN",2020,IST,EFS,Anadolu Efes Istanbul,20.50325203252033,0,0.9998625354928774,0.9998625354928774,3.78566155994893e-10,0.00013746412855641333,0.0,202.0,0.072,0.2019999999999999,0.143,0.124,1.9,7.6,83.4,0.3755501804195248,110.1,0.138,0.5670000000000001,69.19999999999999,0.605,0.3429999999999999,45.41,22.22,7.34,42.66,4.59
"BROWN, LORENZO",2020,ULK,FNB,Fenerbahce Beko Istanbul,22.992792792792795,1,0.9148396870714542,0.085158032299617,0.9148396870714542,2.280628929387954e-06,0.0,198.0,0.031,0.088,0.2319999999999999,0.14,0.0,8.7,63.5,0.6480291513204294,57.5,0.157,0.804,58.8,0.47,0.327,33.02,31.78,10.19,45.06,11.73
"POYTHRESS, ALEX",2020,DYR,ZEN,Zenit St Petersburg,18.772395833333334,3,0.9999999859839451,3.526496337745889e-85,1.5361276741029525e-160,1.4016055283349487e-08,0.9999999859839451,206.0,0.114,0.187,0.061,0.13,7.6,6.8,99.4,0.4634464389756679,101.2,0.22,0.711,73.8,0.616,0.0,3.41,0.0,29.76,63.9,2.93
"BRYANT, ELIJAH",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,23.325490196078434,1,0.9085026119895938,0.09147642645706107,0.9085026119895938,2.0961553345022422e-05,0.0,196.0,0.021,0.1369999999999999,0.158,0.127,0.7,6.8,78.3,0.5358944182918628,70.5,0.213,0.847,65.3,0.483,0.369,37.18,13.59,2.89,48.01,11.91
"SANT-ROOS, HOWARD",2020,PAN,PAO,Panathinaikos AKTOR Athens,24.367708333333333,1,0.9999987896251648,1.0939139782577457e-06,0.9999987896251648,1.1646085708818722e-07,0.0,200.0,0.025,0.1,0.305,0.151,1.5,12.0,58.6,0.5006625913734878,72.7,0.245,0.809,49.2,0.462,0.348,58.33,16.96,6.77,23.96,10.94
"PRINTEZIS, GEORGIOS",2020,OLY,OLY,Olympiacos Piraeus,18.162365591397847,0,0.9733482230456156,0.9733482230456156,0.025693514472492594,0.0009582624818913822,0.0,204.99999999999997,0.047,0.141,0.114,0.132,1.1,3.2,94.5,0.4955301639926588,98.4,0.27,0.569,67.4,0.612,0.436,29.1,25.45,3.7,57.67,9.52
"WHITE, AARON",2020,PAN,PAO,Panathinaikos AKTOR Athens,22.391414141414145,2,0.7002832233238271,0.29971663524500347,1.4143116943928253e-07,0.7002832233238271,0.0,204.99999999999997,0.07,0.155,0.129,0.0969999999999999,2.4,6.5,97.5,0.33494981391677,120.1,0.3779999999999999,0.8059999999999999,66.3,0.611,0.365,45.12,28.38,15.24,28.05,11.59
"VAN ROSSOM, SAM",2020,PAM,VBC,Valencia Basket,22.514646464646464,1,0.999993811029344,3.0878850836202145e-07,0.999993811029344,5.880182148585482e-06,0.0,188.0,0.024,0.1169999999999999,0.315,0.165,0.5,6.1,61.1,0.5285448305255838,77.1,0.249,0.87,47.0,0.565,0.35,54.05,15.0,14.59,25.95,5.41
"BEAUBOIS, RODRIGUE",2020,IST,EFS,Anadolu Efes Istanbul,21.41140350877193,0,0.9999999983210115,0.9999999983210115,1.4713581035713337e-09,2.0763042637120046e-10,0.0,195.0,0.016,0.087,0.1639999999999999,0.106,3.1,4.8,96.8,0.5090745216928182,85.9,0.155,0.909,68.3,0.532,0.493,50.88,21.53,2.83,29.68,16.61
"RUBIT, AUGUSTINE",2020,ZAL,ZAL,Zalgiris Kaunas,19.101612903225806,2,0.999999974276854,2.5494616929132176e-08,2.2852979833263074e-10,0.999999974276854,0.0,202.99999999999997,0.0819999999999999,0.1989999999999999,0.084,0.114,2.9,6.6,92.4,0.460694080891666,106.7,0.372,0.8290000000000001,68.9,0.526,0.267,7.98,6.67,6.38,50.53,35.11
"THIEMANN, JOHANNES",2020,BER,BER,ALBA Berlin,18.96021505376344,2,0.948650868880752,0.05134912706892088,4.0503266620188844e-09,0.948650868880752,0.0,204.99999999999997,0.086,0.161,0.155,0.115,0.0,7.1,80.7,0.5063233709521919,98.6,0.286,0.8,64.80000000000001,0.481,0.377,31.77,6.56,13.54,38.54,16.15
"ZIPSER, PAUL",2020,MUN,BAY,FC Bayern Munich,21.98376068376069,0,0.9967439145928004,0.9967439145928004,5.179989153105143e-06,0.0032509054180464964,0.0,202.99999999999997,0.033,0.135,0.124,0.086,2.9,7.7,105.0,0.3957466661482833,109.4,0.353,0.805,68.4,0.579,0.4379999999999999,59.05,12.41,8.62,17.24,15.09
"LABEYRIE, LOUIS",2020,PAM,VBC,Valencia Basket,20.25919540229885,0,0.9975854119654555,0.9975854119654555,3.8257885055461933e-19,0.0024145880345450626,0.0,209.0,0.044,0.177,0.07,0.09,4.5,7.5,109.2,0.3405860826643216,140.2,0.32,0.745,73.7,0.708,0.36,51.02,24.0,15.65,27.89,5.44
"DORSEY, TYLER",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,21.88235294117647,1,0.9985224249609111,0.0014775491951096037,0.9985224249609111,2.5843979170304173e-08,0.0,195.0,0.03,0.119,0.12,0.143,0.7,4.3,86.1,0.5940860215053764,74.5,0.295,0.7879999999999999,65.3,0.48,0.3939999999999999,57.29,9.7,2.78,26.04,13.89
"WILLIAMS, DERRICK",2020,PAM,VBC,Valencia Basket,20.20686274509804,2,0.9999999999999076,9.075127360529552e-14,2.4367814632085822e-26,0.9999999999999076,0.0,202.99999999999997,0.03,0.157,0.1159999999999999,0.1119999999999999,1.6,7.4,98.2,0.4552908641016932,105.6,0.407,0.735,65.5,0.662,0.324,34.8,40.85,34.31,24.02,6.86
"MCKISSIC, SHAQUIELLE",2020,OLY,OLY,Olympiacos Piraeus,23.40858585858586,1,0.9990978233400625,2.331447843942781e-10,0.9990978233400625,0.000902176426792503,0.0,196.0,0.0289999999999999,0.096,0.16,0.106,1.1,11.0,79.7,0.5767114716606615,72.5,0.422,0.716,62.0,0.516,0.307,41.45,15.79,11.27,43.27,4.0
"HAYES-DAVIS, NIGEL",2020,ZAL,ZAL,Zalgiris Kaunas,26.71060606060606,0,0.9999512295595006,0.9999512295595006,4.5624580317682284e-05,3.145860181645689e-06,0.0,203.0,0.049,0.139,0.1169999999999999,0.106,2.3,10.3,91.6,0.3856146122865733,95.4,0.193,0.894,71.6,0.4429999999999999,0.4429999999999999,50.0,27.05,2.87,34.43,12.7
"WALDEN, COREY",2020,RED,CZV,Crvena Zvezda Meridianbet Belgrade,23.357777777777777,1,0.9999999996217708,3.5140461230102884e-23,0.9999999996217708,3.782292314524379e-10,0.0,189.0,0.018,0.081,0.177,0.143,0.8,6.9,80.4,0.556559794500999,76.3,0.446,0.838,56.9,0.462,0.39,47.3,8.57,3.15,39.19,10.36
"HINES, KYLE",2020,MIL,AXM,EA7 Emporio Armani Milan,24.325833333333332,3,0.9999999999999352,1.3584992766387827e-83,1.8301868891086973e-118,6.495665785690163e-14,0.9999999999999352,198.0,0.098,0.126,0.1939999999999999,0.132,7.5,7.7,77.0,0.4110856085779863,99.9,0.288,0.652,59.7,0.552,0.0,0.42,0.0,15.83,68.33,15.42
"FONTECCHIO, SIMONE",2020,BER,BER,ALBA Berlin,23.423563218390804,0,0.9967785966396083,0.9967785966396083,0.0015885831296605832,0.001632820230731036,0.0,202.99999999999997,0.043,0.141,0.127,0.13,2.0,7.3,86.6,0.5208430453664401,82.7,0.141,0.8859999999999999,70.0,0.5379999999999999,0.3879999999999999,41.53,16.5,6.85,41.13,10.48
"VILDOZA, LUCA",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,25.18125,1,0.9886230410876723,0.011376958887786162,0.9886230410876723,2.4541176589104542e-11,0.0,191.0,0.018,0.079,0.231,0.153,0.6,10.5,67.7,0.5996525192355423,67.3,0.165,0.7609999999999999,57.4,0.46,0.3879999999999999,54.68,7.89,3.6,25.54,16.19
"HOWARD, WILLIAM",2020,ASV,ASV,LDLC ASVEL Villeurbanne,17.861363636363635,0,0.9999995629897884,0.9999995629897884,1.8056490844116246e-08,4.1895372091918626e-07,0.0,202.99999999999997,0.049,0.166,0.146,0.135,1.1,13.5,105.3,0.4534928107901769,127.2,0.272,0.935,64.2,0.583,0.515,57.89,13.64,8.77,25.44,7.89
"COLE, NORRIS",2020,ASV,ASV,LDLC ASVEL Villeurbanne,26.25777777777778,1,0.9999750734806141,2.4926519380819496e-05,0.9999750734806141,4.8544084921866556e-15,0.0,188.0,0.01,0.08,0.193,0.125,0.4,4.1,72.6,0.7197867298578198,54.6,0.212,0.88,62.3,0.47,0.35,34.84,13.01,2.55,28.05,34.56
"CALATHES, NICK",2020,BAR,FCB,FC Barcelona,25.138211382113823,1,0.9999972468825931,2.7531174069019526e-06,0.9999972468825931,5.011800689425483e-19,0.0,196.0,0.023,0.135,0.382,0.151,1.1,5.5,45.9,0.6762613195342819,60.7,0.147,0.5329999999999999,43.9,0.48,0.327,33.99,4.81,6.54,49.35,10.13
"DECK, GABRIEL",2020,MAD,RMB,Real Madrid,24.109895833333333,0,0.7889558690921085,0.7889558690921085,0.006412842101991228,0.20463128880590017,0.0,200.0,0.043,0.141,0.121,0.121,0.3,7.2,91.6,0.3981767514203624,107.9,0.347,0.843,65.8,0.524,0.407,29.21,8.47,7.92,54.95,7.92
"PAPAPETROU, IOANNIS",2020,PAN,PAO,Panathinaikos AKTOR Athens,30.66604938271605,0,0.9357002336346723,0.9357002336346723,0.06380685293799035,0.0004929134273373771,0.0,206.0,0.03,0.139,0.146,0.121,0.7,3.9,74.5,0.5282715030495783,65.0,0.214,0.73,67.0,0.429,0.363,42.18,18.55,6.12,34.01,17.69
"WALKUP, THOMAS",2020,ZAL,ZAL,Zalgiris Kaunas,24.154901960784315,1,0.9999307467340914,6.925326178292953e-05,0.9999307467340914,4.125713903764101e-12,0.0,193.0,0.0289999999999999,0.131,0.3279999999999999,0.1159999999999999,0.0,7.7,59.9,0.5671726601185161,77.3,0.13,0.906,52.6,0.469,0.371,47.15,19.83,3.66,29.27,19.92
"ERIKSSON, MARCUS",2020,BER,BER,ALBA Berlin,23.312878787878788,0,0.9999999490424254,0.9999999490424254,2.5886041847816308e-08,2.5071532529257917e-08,0.0,200.99999999999997,0.012,0.081,0.063,0.088,0.0,4.2,114.5,0.4632632502518441,99.0,0.187,0.943,78.4,0.589,0.4429999999999999,70.05,14.5,0.53,12.3,17.11
"LIGHTY, DAVID",2020,ASV,ASV,LDLC ASVEL Villeurbanne,25.312121212121212,1,0.9695046548536296,0.03039034874593249,0.9695046548536296,0.00010499640043782952,0.0,197.0,0.033,0.108,0.144,0.13,0.0,7.4,83.7,0.5333413144977852,79.6,0.247,0.861,65.4,0.535,0.351,25.43,14.86,4.47,40.89,29.21
"HUNTER, OTHELLO",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,20.94320987654321,3,0.9999999998915694,4.1326312304120946e-74,2.2565676560290683e-107,1.0843057732010494e-10,0.9999999998915694,204.0,0.132,0.177,0.111,0.119,6.7,8.7,85.1,0.448832822447536,114.8,0.377,0.7140000000000001,66.10000000000001,0.518,0.0,1.8,0.0,20.96,62.28,14.97
"RODRIGUEZ, SERGIO",2020,MIL,AXM,EA7 Emporio Armani Milan,19.94324324324324,1,0.9999835593565362,1.6440643458518634e-05,0.9999835593565362,5.532012386391484e-15,0.0,191.0,0.005,0.114,0.307,0.13,0.4,5.6,66.9,0.7270632877083616,74.1,0.1889999999999999,0.906,52.0,0.6,0.354,62.5,6.29,1.07,23.57,12.86
"DUNSTON, BRYANT",2020,IST,EFS,Anadolu Efes Istanbul,21.029166666666665,2,1.0,2.8905224435962533e-26,1.6882197453301205e-107,1.0,0.0,202.99999999999997,0.11,0.122,0.126,0.075,10.5,10.9,96.6,0.389934614622548,132.3,0.524,0.61,65.0,0.5820000000000001,0.5,1.05,0.0,24.61,66.49,7.85
"GUDURIC, MARKO",2020,ULK,FNB,Fenerbahce Beko Istanbul,25.77380952380953,0,0.9973195018165095,0.9973195018165095,0.002677911402955376,2.5867805349738557e-06,0.0,196.0,0.023,0.113,0.16,0.1369999999999999,2.0,5.6,84.0,0.5664665127020784,74.2,0.231,0.8440000000000001,63.8,0.489,0.417,52.82,33.01,5.64,29.23,12.31
"HACKETT, DANIEL",2020,CSK,CSK,CSKA Moscow,24.135057471264368,1,0.9999612446372449,3.855659891757119e-05,0.9999612446372449,1.9876383747151768e-07,0.0,193.0,0.027,0.114,0.205,0.107,0.3,9.2,84.1,0.4681985950708417,96.3,0.337,0.848,59.9,0.446,0.4529999999999999,48.47,21.05,1.02,30.1,20.41
"MARTIN, HASSAN",2020,OLY,OLY,Olympiacos Piraeus,22.900694444444444,3,1.0,1.72339366413379e-132,3.261332998923856e-225,2.4127436565512344e-19,1.0,200.99999999999997,0.111,0.145,0.05,0.138,7.2,10.5,118.5,0.3318676653425114,144.4,0.265,0.7140000000000001,72.8,0.72,0.0,0.0,0.0,19.7,77.27,3.03
"YABUSELE, GUERSCHON",2020,ASV,ASV,LDLC ASVEL Villeurbanne,25.13222222222222,0,0.9823698834876617,0.9823698834876617,5.018769521293554e-15,0.01763011651233331,0.0,198.0,0.051,0.16,0.095,0.128,4.9,6.3,89.7,0.4854326009107387,89.7,0.276,0.7140000000000001,69.2,0.528,0.384,44.09,13.39,9.84,38.58,7.48
"THOMPKINS, TREY",2020,MAD,RMB,Real Madrid,21.28333333333333,0,0.9961170522091494,0.9961170522091494,3.320127351388648e-13,0.003882947790518681,0.0,208.0,0.032,0.205,0.119,0.098,3.2,5.8,101.7,0.4651527016444793,111.0,0.1369999999999999,0.947,73.80000000000001,0.612,0.424,51.8,20.83,2.88,29.5,15.83
"MCCOLLUM, ERRICK",2020,KHI,KHI,BC Khimki,21.576190476190476,1,0.9999999954507679,2.1078610906031504e-12,0.9999999954507679,4.547124273062993e-09,0.0,188.0,0.03,0.111,0.157,0.113,1.7,6.1,79.6,0.6766718163760759,77.2,0.417,0.848,61.8,0.44,0.344,36.9,16.13,3.57,29.37,30.16
"MITOGLOU, KONSTANTINOS",2020,PAN,PAO,Panathinaikos AKTOR Athens,20.311764705882354,2,0.9998545613020845,0.00014543869791529949,5.628614587192218e-17,0.9998545613020845,0.0,210.0,0.126,0.2019999999999999,0.09,0.1159999999999999,2.9,6.6,91.6,0.5021720243266724,110.9,0.3329999999999999,0.7120000000000001,69.30000000000001,0.575,0.295,25.42,9.84,13.75,45.42,15.42
"PREPELIC, KLEMEN",2020,PAM,VBC,Valencia Basket,20.561979166666667,1,0.9999999998509717,5.2078022556295795e-19,0.9999999998509717,1.4902809258449025e-10,0.0,192.0,0.02,0.067,0.209,0.127,0.2,3.7,88.9,0.6614149294561665,83.3,0.414,0.901,56.2,0.562,0.415,70.08,7.6,10.25,15.98,3.69
"ZIZIC, ANTE",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,19.87745098039216,3,0.9999999998436815,7.756280690827773e-94,4.0327332670621316e-159,1.5631887656641322e-10,0.9999999998436815,210.0,0.128,0.1989999999999999,0.071,0.146,8.1,4.3,95.9,0.477928483353884,119.8,0.208,0.7709999999999999,71.7,0.589,0.0,0.0,0.0,21.21,73.59,5.19
"VOIGTMANN, JOHANNES",2020,CSK,CSK,CSKA Moscow,19.604054054054053,0,0.9787605524341918,0.9787605524341918,2.6685967407096894e-14,0.021239447565781066,0.0,211.0,0.084,0.2239999999999999,0.153,0.124,3.5,5.7,99.5,0.4335837871372441,134.2,0.249,0.863,65.2,0.611,0.4639999999999999,53.66,19.09,11.71,27.32,7.32
"GRANGER, JAYSON",2020,BER,BER,ALBA Berlin,23.285714285714285,1,0.999999998909268,1.0907322344444386e-09,0.999999998909268,9.386182156428922e-18,0.0,189.0,0.016,0.13,0.332,0.128,0.2,6.5,55.2,0.6312883435582822,77.5,0.084,0.778,52.099999999999994,0.49,0.336,52.56,4.42,4.19,24.65,18.6
"DELANEY, MALCOLM",2020,MIL,AXM,EA7 Emporio Armani Milan,24.922916666666666,1,0.9999999999516915,1.5144367132890547e-28,0.9999999999516915,4.83085255965213e-11,0.0,191.0,0.012,0.118,0.221,0.13,0.0,5.8,73.7,0.6299423221599934,73.3,0.431,0.8140000000000001,54.599999999999994,0.421,0.3879999999999999,48.91,14.18,1.82,25.91,23.36
"PUNTER, KEVIN",2020,MIL,AXM,EA7 Emporio Armani Milan,24.70648148148148,1,0.970230557117396,0.02976937691468848,0.970230557117396,6.596791532690586e-08,0.0,193.0,0.011,0.07,0.0969999999999999,0.077,0.4,5.6,99.6,0.5828430086571975,80.8,0.33,0.894,72.1,0.507,0.392,44.5,21.08,3.22,23.86,28.42
"TOBEY, MIKE",2020,PAM,VBC,Valencia Basket,18.68282828282828,2,1.0,8.186976068891852e-21,3.964609409115403e-83,1.0,0.0,213.0,0.1159999999999999,0.2189999999999999,0.093,0.1,4.8,4.8,109.3,0.4710207612456749,132.7,0.1989999999999999,0.8140000000000001,74.2,0.675,0.396,24.54,0.0,41.2,30.09,4.17
"SIVA, PEYTON",2020,BER,BER,ALBA Berlin,20.308333333333337,1,1.0,1.7184473837859403e-28,1.0,3.265167147557107e-19,0.0,184.0,0.03,0.091,0.309,0.136,0.2,7.2,60.7,0.8223225276979892,70.4,0.351,0.904,48.0,0.43,0.3329999999999999,62.02,11.63,2.88,27.88,7.21
"PIERRE, DYSHAWN",2020,ULK,FNB,Fenerbahce Beko Istanbul,24.166666666666668,2,0.999209750537855,0.0007902494618082876,3.369062287580761e-13,0.999209750537855,0.0,198.0,0.039,0.133,0.198,0.1169999999999999,3.6,5.0,91.6,0.4096551724137931,120.1,0.354,0.88,59.2,0.614,0.417,33.96,45.83,11.32,51.89,2.83
"LAUVERGNE, JOFFREY",2020,ZAL,ZAL,Zalgiris Kaunas,20.909375,2,0.9999999999537703,4.623014864838588e-11,4.017208896852659e-33,0.9999999999537703,0.0,211.0,0.146,0.2,0.123,0.133,0.8,4.4,89.7,0.5691227021371992,100.2,0.203,0.66,68.3,0.59,0.4,1.92,20.0,23.75,60.92,13.41
"SHENGELIA, TORNIKE",2020,CSK,CSK,CSKA Moscow,24.90945945945946,2,0.9997901502918576,4.91780268754093e-10,0.00020984921636236738,0.9997901502918576,0.0,206.0,0.091,0.151,0.152,0.143,1.6,7.8,75.2,0.5981663321217382,81.4,0.389,0.6509999999999999,60.2,0.508,0.315,27.71,10.87,12.35,56.33,3.61
"LAMMERS, BEN",2020,BER,BER,ALBA Berlin,20.707738095238096,2,1.0,2.1300103125479115e-25,3.114849809823939e-181,1.0,0.0,208.0,0.067,0.172,0.079,0.075,14.2,8.3,110.3,0.4346201385495415,134.8,0.134,0.889,79.9,0.639,0.368,9.41,0.0,20.3,24.26,46.04
"LEDAY, ZACH",2020,MIL,AXM,EA7 Emporio Armani Milan,24.683333333333337,2,0.779966445864738,0.2200335541298365,5.424702276485853e-12,0.779966445864738,0.0,202.0,0.051,0.174,0.066,0.091,3.4,5.7,102.7,0.3929777177582713,125.3,0.3289999999999999,0.918,73.6,0.486,0.466,28.29,35.62,9.69,37.21,24.81
"SIMON, KRUNOSLAV",2020,IST,EFS,Anadolu Efes Istanbul,26.613333333333333,0,0.9952222826322685,0.9952222826322685,0.004776870793049517,8.465746820365996e-07,0.0,198.0,0.0279999999999999,0.113,0.25,0.09,2.2,4.2,79.4,0.4884769539078156,93.9,0.187,0.769,61.0,0.557,0.4029999999999999,46.4,11.63,1.08,38.49,14.03
"KALINIC, NIKOLA",2020,PAM,VBC,Valencia Basket,26.65882352941176,2,0.9999999999999805,1.913632618369075e-21,2.0069996670363e-14,0.9999999999999805,0.0,202.0,0.046,0.115,0.236,0.147,3.1,6.6,77.1,0.502647837599294,91.3,0.396,0.789,52.5,0.605,0.3329999999999999,26.25,15.87,26.67,41.25,5.83
"PETERS, ALEC",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,23.496464646464645,0,0.9997674644558739,0.9997674644558739,3.636775355707644e-07,0.00023217186659046484,0.0,206.0,0.065,0.138,0.145,0.068,1.6,4.4,103.6,0.4724114953893773,112.3,0.225,0.915,71.6,0.562,0.447,53.82,14.18,5.34,30.92,9.92
"GUDAITIS, ARTURAS",2020,DYR,ZEN,Zenit St Petersburg,20.09086021505377,3,1.0,3.071935193946792e-231,2.8065880390703607e-137,6.277552694103776e-24,1.0,211.0,0.109,0.154,0.077,0.107,7.4,4.8,110.7,0.4380101153362412,145.7,0.918,0.7659999999999999,58.1,0.601,0.0,0.0,0.0,25.95,72.15,1.9
