player.name,season,player.team.code,player.team.tvCodes,player.team.name,minutesPlayed,Height,offensiveReboundsPercentage,defensiveReboundsPercentage,assistsRatio,turnoversRatio,blocks,steals,pointsScored,usageProxy,pir,freeThrowsRate,freeThrowsPercentage,fieldGoalsAttempted,twoPointersPercentage,threePointersPercentage,3FGA_Pct,Corner_3FGA_Pct,0_1m_FGA_Pct,1_3.5m_FGA_Pct,3.5m_3pt_FGA_Pct
"BUTKEVICIUS, ARNAS",2022,ZAL,ZAL,Zalgiris Kaunas,22.546396396396396,199.0,0.053,0.147,0.22,0.162,3.6,15.1,70.3,0.33264739376261165,98.8,0.507,0.873,50.5,0.562,0.254,47.86,32.84,10.0,40.71,1.43
"LIGHTY, DAVID",2022,ASV,ASV,LDLC ASVEL Villeurbanne,22.817261904761903,197.0,0.044000000000000004,0.08900000000000001,0.146,0.136,0.4,7.1,80.7,0.4382646805624397,74.3,0.337,0.7290000000000001,62.5,0.47100000000000003,0.426,30.86,20.37,5.14,40.0,24.0
"WEILER-BABB, NICK",2022,MUN,BAY,FC Bayern Munich,25.46021505376344,197.0,0.040999999999999995,0.124,0.18600000000000003,0.067,2.4,6.1,72.5,0.416335839175606,70.4,0.139,0.7809999999999999,70.4,0.41600000000000004,0.331,56.28,10.0,2.16,19.91,21.65
"BELINELLI, MARCO",2022,VIR,VIR,Virtus Bologna,16.914285714285715,194.0,0.011000000000000001,0.08900000000000001,0.11,0.057,0.0,4.8,99.7,0.5912162162162162,75.4,0.193,0.935,76.8,0.45299999999999996,0.40700000000000003,67.08,3.7,1.24,14.29,17.39
"HOMMES, DAULTON",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,19.870967741935484,204.0,0.039,0.129,0.196,0.096,5.2,4.4,87.0,0.4025974025974026,93.8,0.331,0.902,61.699999999999996,0.5870000000000001,0.361,70.13,5.56,3.9,17.53,8.44
"LOPEZ-AROSTEGUI, XABI",2022,PAM,VBC,Valencia Basket,18.76451612903226,198.0,0.057999999999999996,0.16,0.16399999999999998,0.17800000000000002,0.0,7.6,73.6,0.47429946707925047,85.6,0.359,0.875,56.8,0.442,0.377,39.1,22.95,12.18,42.95,5.77
"GRIGONIS, MARIUS",2022,PAN,PAO,Panathinaikos AKTOR Athens,17.90679012345679,198.0,0.021,0.084,0.174,0.134,0.0,4.5,89.1,0.5081871143438244,83.4,0.5429999999999999,0.84,55.9,0.434,0.435,61.59,4.71,0.72,25.36,12.32
"WEBB III, JAMES",2022,PAM,VBC,Valencia Basket,21.503125,204.0,0.051,0.193,0.07,0.085,4.7,10.9,99.8,0.37203894782735064,95.1,0.11599999999999999,0.583,80.4,0.609,0.384,66.67,28.99,14.49,16.43,2.42
"HINES, KYLE",2022,MIL,EA7,EA7 Emporio Armani Milan,18.807843137254903,198.0,0.092,0.139,0.22699999999999998,0.11800000000000001,10.0,8.6,84.3,0.3456005004170142,118.7,0.297,0.684,58.0,0.635,0.0,1.56,0.0,20.31,66.41,11.72
"KALINIC, NIKOLA",2022,BAR,BAR,FC Barcelona,22.525438596491227,202.0,0.040999999999999995,0.141,0.198,0.14400000000000002,1.9,8.0,77.6,0.3640328673234939,93.9,0.272,0.7,58.7,0.5329999999999999,0.405,42.93,6.33,8.15,39.67,9.24
"WOLTERS, NATE",2022,PAN,PAO,Panathinaikos AKTOR Athens,21.16231884057971,193.0,0.027999999999999997,0.107,0.254,0.077,0.8,5.8,70.0,0.5339679495959457,68.5,0.10800000000000001,0.833,63.900000000000006,0.491,0.35200000000000004,32.53,11.11,5.42,52.41,9.64
"HAYES, KEVARRIUS",2022,ZAL,ZAL,Zalgiris Kaunas,17.645945945945947,206.0,0.156,0.154,0.078,0.131,15.2,11.8,86.3,0.35135549088681267,125.0,0.37200000000000005,0.7240000000000001,68.0,0.5,0.0,0.0,0.0,20.51,63.46,16.03
"KOUMADJE, KHALIFA",2022,BER,BER,ALBA Berlin,13.246236559139785,221.0,0.128,0.195,0.042,0.156,19.2,5.4,111.4,0.4076629596558162,144.3,0.353,0.537,69.4,0.7070000000000001,0.0,0.0,0.0,43.97,54.31,1.72
"HACKETT, DANIEL",2022,VIR,VIR,Virtus Bologna,21.935416666666665,193.0,0.016,0.09699999999999999,0.299,0.18600000000000003,0.6,6.1,65.5,0.4422072371545256,82.6,0.466,0.758,42.7,0.586,0.397,47.37,11.11,3.76,36.84,12.03
"TYUS, ALEX",2022,ASV,ASV,LDLC ASVEL Villeurbanne,17.829333333333334,204.0,0.109,0.19399999999999998,0.075,0.157,15.7,9.7,106.2,0.30287167215076277,151.0,0.322,0.621,67.2,0.6970000000000001,0.0,1.11,0.0,28.89,57.78,12.22
"DOBRIC, OGNJEN",2022,RED,CZV,Crvena Zvezda Meridianbet Belgrade,23.700000000000003,200.0,0.034,0.096,0.135,0.085,0.0,4.4,84.2,0.4936708860759493,69.3,0.131,0.743,73.69999999999999,0.561,0.324,50.75,10.29,4.85,39.55,4.85
"POIRIER, VINCENT",2022,MAD,RMB,Real Madrid,14.646354166666669,213.0,0.132,0.188,0.092,0.138,15.4,4.6,99.4,0.41648590021691967,134.7,0.43700000000000006,0.727,64.6,0.612,0.4,3.97,20.0,26.98,58.73,10.32
"MICKEY, JORDAN",2022,VIR,VIR,Virtus Bologna,22.016666666666666,202.99999999999997,0.052000000000000005,0.172,0.081,0.136,7.1,7.8,79.6,0.41786525359576077,89.1,0.22899999999999998,0.792,71.2,0.51,0.254,31.9,8.96,11.43,44.76,11.9
"BENTIL, BENJAMIN",2022,RED,CZV,Crvena Zvezda Meridianbet Belgrade,20.227777777777774,206.0,0.068,0.16399999999999998,0.109,0.135,2.0,6.6,83.3,0.49931337544630605,81.6,0.3,0.721,66.8,0.489,0.375,35.47,23.61,7.39,44.83,12.32
"LUNDBERG, IFFE",2022,VIR,VIR,Virtus Bologna,20.62471264367816,193.0,0.015,0.11,0.19399999999999998,0.11800000000000001,0.0,6.6,76.3,0.509098002062028,79.6,0.267,0.86,61.5,0.562,0.297,48.66,4.4,4.28,33.16,13.9
"HOWARD, MARKUS",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,20.524242424242424,180.0,0.013000000000000001,0.063,0.077,0.1,0.0,3.7,92.4,0.7503322013878636,54.6,0.23199999999999998,0.8859999999999999,74.7,0.46,0.365,63.42,10.37,1.32,23.68,11.58
"HIGGINS, CORY",2022,BAR,BAR,FC Barcelona,19.822916666666668,196.0,0.031,0.11,0.153,0.14400000000000002,1.1,7.6,78.3,0.5599579611140304,78.9,0.38,0.84,60.3,0.469,0.349,38.97,10.84,2.82,34.27,23.94
"NUNNALLY, JAMES",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,22.36036036036036,200.99999999999997,0.025,0.09699999999999999,0.174,0.11,1.9,5.4,90.9,0.4516921837228042,87.2,0.254,0.885,64.4,0.58,0.405,50.42,14.05,4.17,28.75,16.67
"BRAZDEIKIS, IGNAS",2022,ZAL,ZAL,Zalgiris Kaunas,22.41190476190476,200.0,0.043,0.11699999999999999,0.095,0.10099999999999999,1.0,2.7,84.3,0.6157441835759057,64.0,0.233,0.805,72.9,0.49,0.313,28.12,16.16,7.1,54.26,10.51
"MCKISSIC, SHAQUIELLE",2022,OLY,OLY,Olympiacos Piraeus,17.674796747967477,196.0,0.03,0.069,0.158,0.08800000000000001,0.3,8.5,92.7,0.5488040478380866,91.2,0.381,0.684,64.6,0.6809999999999999,0.319,46.3,21.01,13.23,34.24,6.23
"SORKIN, ROMAN",2022,TEL,MTA,Maccabi Rapyd Tel Aviv,16.300462962962964,208.0,0.121,0.098,0.125,0.08199999999999999,12.1,5.2,106.3,0.39262688517140504,138.3,0.317,0.667,69.5,0.696,0.154,8.07,0.0,26.71,62.73,2.48
"GUDAITIS, ARTURAS",2022,PAN,PAO,Panathinaikos AKTOR Athens,17.347126436781608,211.0,0.12300000000000001,0.13,0.075,0.10800000000000001,6.1,7.1,102.7,0.42081897694142595,122.0,0.805,0.524,60.3,0.6409999999999999,0.0,0.0,0.0,32.03,65.62,2.34
"HARPER, JARED",2022,PAM,VBC,Valencia Basket,17.832795698924734,179.0,0.009000000000000001,0.052000000000000005,0.231,0.12,0.2,3.2,72.7,0.7962856884440289,62.7,0.534,0.823,52.6,0.444,0.331,53.45,10.48,12.07,28.88,5.6
"WINSTON, CASSIUS",2022,MUN,BAY,FC Bayern Munich,19.373563218390807,185.0,0.026000000000000002,0.10800000000000001,0.204,0.106,0.6,4.8,66.7,0.8516760605161672,54.2,0.294,0.895,61.1,0.409,0.282,39.93,6.84,1.71,43.34,15.02
"WALDEN, COREY",2022,MUN,BAY,FC Bayern Munich,19.339655172413792,189.0,0.018000000000000002,0.09699999999999999,0.2,0.115,0.9,7.9,77.1,0.5894624231077829,79.5,0.426,0.8640000000000001,57.599999999999994,0.49200000000000005,0.32,65.79,7.2,2.11,22.63,9.47
"RIVERO, JASIEL",2022,PAM,VBC,Valencia Basket,18.82430555555556,202.99999999999997,0.11800000000000001,0.111,0.055999999999999994,0.146,2.6,8.1,96.8,0.5152912531818348,94.2,0.5529999999999999,0.711,64.2,0.581,0.214,9.33,7.14,30.0,53.33,7.33
"HEZONJA, MARIO",2022,MAD,RMB,Real Madrid,20.53803418803419,202.99999999999997,0.017,0.145,0.1,0.114,1.4,6.3,96.2,0.5355916685740444,83.6,0.201,0.758,72.2,0.511,0.433,57.61,11.24,5.83,25.57,11.0
"PIERRE, DYSHAWN",2022,ULK,FBB,Fenerbahce Beko Istanbul,22.794252873563217,198.0,0.064,0.133,0.183,0.11199999999999999,2.4,4.0,83.3,0.37728808431244015,107.7,0.177,0.586,65.4,0.479,0.486,42.68,48.57,7.93,48.17,1.22
"HUNTER, OTHELLO",2022,MUN,BAY,FC Bayern Munich,17.911805555555556,204.0,0.126,0.19399999999999998,0.12300000000000001,0.12300000000000001,4.4,6.9,91.2,0.4745473578102586,110.3,0.12300000000000001,0.778,71.6,0.5489999999999999,0.436,37.67,16.36,15.07,35.62,11.64
"SMITS, ROLANDS",2022,ZAL,ZAL,Zalgiris Kaunas,23.376576576576575,206.99999999999997,0.079,0.16899999999999998,0.10099999999999999,0.132,1.3,3.9,93.2,0.4448897795591183,90.1,0.203,0.855,70.4,0.5760000000000001,0.38299999999999995,44.28,31.67,10.7,38.01,7.01
"JAITEH, MAM",2022,VIR,VIR,Virtus Bologna,18.61565656565657,211.0,0.11199999999999999,0.196,0.076,0.168,2.6,6.2,90.7,0.4942076562033695,104.5,0.44,0.565,63.4,0.591,0.0,0.0,0.0,20.21,74.09,5.7
"SEDEKERSKIS, TADAS",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,18.66449275362319,200.0,0.065,0.195,0.171,0.086,0.0,14.0,104.9,0.30003494195752606,173.4,0.37799999999999995,0.871,63.8,0.722,0.35700000000000004,34.15,14.29,18.29,43.9,3.66
"BRYANT, ELIJAH",2022,IST,EFS,Anadolu Efes Istanbul,22.687745098039215,196.0,0.042,0.18100000000000002,0.159,0.146,3.7,7.6,88.1,0.4231359246375559,102.4,0.243,0.86,62.8,0.605,0.39,37.38,22.08,4.37,53.4,4.85
"MOTIEJUNAS, DONATAS",2022,MCO,ASM,AS Monaco,17.798780487804876,213.0,0.08199999999999999,0.168,0.095,0.098,1.1,3.6,96.7,0.4944158958547449,113.7,0.38299999999999995,0.5579999999999999,69.1,0.635,0.25,16.13,2.5,4.44,75.81,3.63
"OLINDE, LOUIS",2022,BER,BER,ALBA Berlin,22.316666666666663,204.99999999999997,0.06,0.157,0.127,0.127,3.8,7.2,93.4,0.3898431665421957,114.2,0.318,0.7959999999999999,65.4,0.589,0.391,41.56,10.94,10.39,40.91,7.14
"ZIZIC, ANTE",2022,IST,EFS,Anadolu Efes Istanbul,15.680645161290323,210.0,0.128,0.162,0.105,0.09,4.8,6.2,114.2,0.433655626414318,147.5,0.379,0.655,69.0,0.703,0.0,0.0,0.0,25.52,73.1,1.38
"CALATHES, NICK",2022,ULK,FBB,Fenerbahce Beko Istanbul,25.664957264957263,196.0,0.021,0.17,0.324,0.14400000000000002,0.2,7.1,53.1,0.5883508725189823,66.4,0.114,0.382,50.599999999999994,0.503,0.336,37.92,13.27,5.37,48.32,8.39
"WILBEKIN, SCOTTIE",2022,ULK,FBB,Fenerbahce Beko Istanbul,23.666,188.0,0.01,0.076,0.185,0.094,0.3,7.1,79.2,0.5915659596044959,72.1,0.193,0.733,66.4,0.506,0.35700000000000004,66.09,13.64,2.58,24.46,6.87
"MITROVIC, LUKA",2022,RED,CZV,Crvena Zvezda Meridianbet Belgrade,18.906451612903226,206.0,0.11199999999999999,0.172,0.21,0.152,2.2,2.9,85.0,0.4707387817778536,114.3,0.456,0.687,53.199999999999996,0.637,1.0,0.68,0.0,19.05,78.23,2.04
"LEE, PARIS",2022,PAN,PAO,Panathinaikos AKTOR Athens,27.162121212121217,183.0,0.009000000000000001,0.07400000000000001,0.233,0.121,0.0,8.3,67.5,0.6074636023874601,62.4,0.306,0.8109999999999999,56.9,0.43200000000000005,0.33299999999999996,55.16,8.77,2.9,38.06,3.87
"PAPANIKOLAOU, KOSTAS",2022,OLY,OLY,Olympiacos Piraeus,25.33464912280702,204.0,0.038,0.14300000000000002,0.191,0.14,1.6,7.0,88.4,0.38682201409206585,105.3,0.21100000000000002,0.7290000000000001,61.3,0.647,0.429,55.26,17.46,11.84,32.02,0.88
"TEODOSIC, MILOS",2022,VIR,VIR,Virtus Bologna,19.492307692307698,195.0,0.018000000000000002,0.076,0.33799999999999997,0.187,0.4,3.3,58.6,0.9080505130228884,59.5,0.36200000000000004,0.897,40.9,0.435,0.39399999999999996,75.53,2.11,1.06,14.89,8.51
"THIEMANN, JOHANNES",2022,BER,BER,ALBA Berlin,17.788095238095238,204.99999999999997,0.08800000000000001,0.18,0.132,0.146,1.1,4.8,81.6,0.5509302636862535,108.4,0.442,0.795,60.400000000000006,0.5479999999999999,0.231,23.64,17.95,14.55,54.55,7.27
"LO, MAODO",2022,BER,BER,ALBA Berlin,21.946153846153848,192.0,0.013999999999999999,0.076,0.192,0.11,0.0,4.1,77.0,0.6834910620399579,70.6,0.248,0.836,63.0,0.483,0.354,52.85,5.38,4.88,39.02,3.25
"COSTELLO, MATTHEW",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,20.051470588235293,208.0,0.077,0.16399999999999998,0.14800000000000002,0.107,9.0,5.8,91.7,0.5037037037037037,105.6,0.32,0.708,65.30000000000001,0.64,0.36,50.67,0.88,11.56,32.0,5.78
"SMITH, JALEEN",2022,BER,BER,ALBA Berlin,24.63225806451613,193.0,0.037000000000000005,0.09,0.184,0.098,1.4,5.5,81.2,0.5764798323729701,75.7,0.21100000000000002,0.836,65.7,0.47100000000000003,0.374,64.71,10.7,2.08,26.64,6.57
"OJELEYE, SEMI",2022,VIR,VIR,Virtus Bologna,23.556944444444444,202.99999999999997,0.043,0.153,0.068,0.086,1.4,5.9,114.0,0.39054301043570544,117.6,0.27699999999999997,0.87,75.4,0.589,0.461,45.78,25.0,9.04,36.75,8.43
"LAPROVITTOLA, NICOLAS",2022,BAR,BAR,FC Barcelona,23.716239316239314,192.0,0.031,0.084,0.304,0.145,0.0,4.4,69.3,0.6324780164336169,73.7,0.322,0.868,48.3,0.479,0.418,66.78,7.41,3.53,26.15,3.53
"DIALLO, ALPHA",2022,MCO,ASM,AS Monaco,24.757723577235772,200.99999999999997,0.067,0.13699999999999998,0.157,0.10099999999999999,2.5,10.0,82.3,0.5129712334165243,87.1,0.37200000000000005,0.75,63.699999999999996,0.5329999999999999,0.298,31.23,12.5,12.01,45.05,11.71
"BARON, BILLY",2022,MIL,EA7,EA7 Emporio Armani Milan,25.110555555555557,188.0,0.013000000000000001,0.102,0.174,0.115,0.3,5.0,92.2,0.47390428991791855,93.4,0.324,0.875,62.300000000000004,0.588,0.40299999999999997,69.37,14.29,1.35,19.37,9.91
"NEDOVIC, NEMANJA",2022,RED,CZV,Crvena Zvezda Meridianbet Belgrade,20.944444444444443,192.0,0.011000000000000001,0.061,0.16699999999999998,0.095,0.2,3.8,76.3,0.8355437665782494,64.2,0.27699999999999997,0.86,65.69999999999999,0.503,0.28,50.65,5.73,3.55,40.0,5.81
"BEAUBOIS, RODRIGUE",2022,IST,EFS,Anadolu Efes Istanbul,25.258888888888887,195.0,0.012,0.08800000000000001,0.184,0.08199999999999999,7.2,10.3,97.8,0.43549025645537326,101.8,0.099,0.87,70.3,0.5820000000000001,0.486,47.64,25.23,3.86,28.33,20.17
"MELLI, NICOLO",2022,MIL,EA7,EA7 Emporio Armani Milan,25.298958333333335,204.0,0.065,0.18899999999999997,0.141,0.124,3.7,10.4,85.4,0.36760406801992834,121.8,0.272,0.66,65.6,0.5710000000000001,0.36200000000000004,35.38,13.04,14.36,36.41,13.85
"YABUSELE, GUERSCHON",2022,MAD,RMB,Real Madrid,23.79367816091954,198.0,0.049,0.139,0.132,0.102,3.0,7.8,95.1,0.4286852974565831,111.7,0.35200000000000004,0.71,66.3,0.5670000000000001,0.42100000000000004,38.78,7.89,10.71,38.27,12.24
"PAPAGIANNIS, GEORGIOS",2022,PAN,PAO,Panathinaikos AKTOR Athens,23.73030303030303,220.00000000000003,0.081,0.20600000000000002,0.081,0.141,14.1,4.6,99.0,0.3624058230111097,132.8,0.17600000000000002,0.75,72.2,0.595,0.486,18.05,0.0,30.24,39.02,12.68
"DAVIES, BRANDON",2022,MIL,EA7,EA7 Emporio Armani Milan,18.39444444444445,208.0,0.059000000000000004,0.153,0.157,0.139,2.5,5.2,83.6,0.6632437330111747,94.0,0.511,0.703,57.5,0.55,0.35,8.66,5.0,9.96,53.68,27.71
"WALKUP, THOMAS",2022,OLY,OLY,Olympiacos Piraeus,25.095528455284555,193.0,0.033,0.102,0.4,0.131,0.9,12.5,51.7,0.5618530817202558,81.7,0.162,0.8540000000000001,43.8,0.541,0.33299999999999996,47.43,13.33,4.35,31.62,16.6
"SHENGELIA, TORNIKE",2022,VIR,VIR,Virtus Bologna,22.619565217391305,206.0,0.047,0.12,0.23399999999999999,0.156,2.9,6.8,70.7,0.5924074963959635,86.3,0.47100000000000003,0.753,50.5,0.488,0.462,16.77,0.0,9.03,67.1,7.1
"VESELY, JAN",2022,BAR,BAR,FC Barcelona,20.04122807017544,213.0,0.078,0.16699999999999998,0.145,0.11599999999999999,2.6,8.0,91.5,0.5089508469383288,114.0,0.34700000000000003,0.7909999999999999,64.1,0.581,0.0,0.81,0.0,20.97,49.6,28.63
"NEBO, JOSH",2022,TEL,MTA,Maccabi Rapyd Tel Aviv,21.63632478632479,204.99999999999997,0.11900000000000001,0.20600000000000002,0.086,0.125,7.5,5.7,103.6,0.3327737067688479,163.1,0.52,0.613,64.2,0.648,0.0,0.0,0.0,40.22,52.51,7.26
"ULANOVAS, EDGARAS",2022,ZAL,ZAL,Zalgiris Kaunas,28.175225225225223,199.0,0.057,0.08800000000000001,0.18600000000000003,0.158,0.4,6.5,76.9,0.4684966985883068,88.8,0.479,0.835,54.2,0.473,0.395,30.57,4.94,4.15,53.21,12.08
"OKOBO, ELIE",2022,MCO,ASM,AS Monaco,26.00365853658537,191.0,0.013000000000000001,0.08900000000000001,0.21899999999999997,0.127,1.2,6.3,76.8,0.6306804858603384,73.2,0.435,0.8370000000000001,54.9,0.529,0.335,44.57,3.05,4.35,41.58,9.51
"WILLIAMS, DERRICK",2022,PAN,PAO,Panathinaikos AKTOR Athens,29.330392156862747,202.99999999999997,0.043,0.11900000000000001,0.094,0.107,1.1,6.2,95.8,0.4398168265534646,93.8,0.312,0.7190000000000001,70.30000000000001,0.57,0.38,48.7,21.33,13.31,25.0,12.99
"VILDOZA, LUCA",2022,RED,CZV,Crvena Zvezda Meridianbet Belgrade,24.24137931034483,191.0,0.022000000000000002,0.107,0.223,0.149,0.4,8.0,71.5,0.726031294452347,69.4,0.28300000000000003,0.9009999999999999,55.900000000000006,0.489,0.355,54.2,4.52,2.45,32.52,10.84
"FALL, MOUSTAPHA",2022,OLY,OLY,Olympiacos Piraeus,22.04125,218.00000000000003,0.099,0.175,0.24100000000000002,0.159,9.6,6.4,83.8,0.3901775080814382,142.1,0.509,0.523,49.0,0.722,0.0,0.0,0.0,43.2,55.62,1.18
"HALL, DONTA",2022,MCO,ASM,AS Monaco,18.635365853658534,206.99999999999997,0.129,0.23,0.081,0.081,14.5,7.7,124.2,0.32196845756167797,203.3,0.557,0.71,67.4,0.7290000000000001,0.0,0.6,0.0,43.11,50.3,5.99
"FALL, YOUSSOUPHA",2022,ASV,ASV,LDLC ASVEL Villeurbanne,19.93921568627451,221.0,0.142,0.245,0.032,0.159,4.0,3.2,114.2,0.4112498770773921,152.8,0.547,0.6970000000000001,65.2,0.685,0.0,0.0,0.0,19.89,79.56,0.55
"SATORANSKY, TOMAS",2022,BAR,BAR,FC Barcelona,24.44861111111111,200.99999999999997,0.044000000000000004,0.14800000000000002,0.33799999999999997,0.142,0.7,5.5,66.6,0.5194569107538488,99.5,0.295,0.823,46.099999999999994,0.53,0.48700000000000004,36.19,23.68,9.05,41.43,13.33
"PETRUSEV, FILIP",2022,RED,CZV,Crvena Zvezda Meridianbet Belgrade,22.66029411764706,211.0,0.075,0.207,0.069,0.111,6.7,4.7,100.8,0.46777857096502046,119.1,0.42200000000000004,0.695,69.1,0.599,0.35100000000000003,22.89,15.79,19.28,47.79,10.04
"DUBLJEVIC, BOJAN",2022,PAM,VBC,Valencia Basket,23.12962962962963,204.99999999999997,0.075,0.187,0.121,0.172,0.9,5.0,93.6,0.5404323458767013,101.0,0.128,0.897,66.9,0.609,0.44799999999999995,51.33,4.31,11.5,34.07,3.1
"BACON, DWAYNE",2022,PAN,PAO,Panathinaikos AKTOR Athens,30.839506172839503,200.99999999999997,0.025,0.114,0.1,0.066,0.8,3.8,84.1,0.638791032826261,64.8,0.324,0.81,73.0,0.444,0.297,39.85,3.23,6.68,37.02,16.45
"GUDURIC, MARKO",2022,ULK,FBB,Fenerbahce Beko Istanbul,23.86271929824561,196.0,0.03,0.124,0.217,0.129,0.2,6.5,83.9,0.6160236734243756,87.1,0.385,0.833,55.900000000000006,0.573,0.402,54.17,14.79,5.77,33.01,7.05
"SIKMA, LUKE",2022,BER,BER,ALBA Berlin,22.473737373737375,202.99999999999997,0.069,0.19899999999999998,0.34,0.175,0.8,6.8,52.8,0.6407478987819677,89.7,0.32299999999999995,0.677,42.400000000000006,0.539,0.28600000000000003,24.38,8.16,11.94,50.75,12.94
"PONITKA, MATEUSZ",2022,PAN,PAO,Panathinaikos AKTOR Athens,25.17098765432099,198.0,0.069,0.177,0.21100000000000002,0.168,1.0,9.4,73.5,0.4529023714348775,113.4,0.731,0.802,46.9,0.461,0.37200000000000005,29.66,32.56,12.41,50.34,7.59
"COLSON, BONZIE",2022,TEL,MTA,Maccabi Rapyd Tel Aviv,26.08205128205128,198.0,0.07400000000000001,0.171,0.055999999999999994,0.068,6.6,12.4,105.7,0.391073535194652,129.2,0.225,0.775,79.7,0.583,0.376,37.03,22.22,5.7,42.09,15.19
"KOTSAR, MAIK",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,20.416666666666664,211.0,0.08900000000000001,0.154,0.157,0.059000000000000004,4.2,8.2,103.2,0.4408163265306123,147.9,0.431,0.575,66.0,0.6579999999999999,0.0,0.0,0.0,17.82,76.73,5.45
"LOYD, JORDAN",2022,MCO,ASM,AS Monaco,25.337254901960787,193.0,0.012,0.10400000000000001,0.192,0.085,0.8,9.0,87.2,0.5564928029716761,94.7,0.40299999999999997,0.899,61.4,0.503,0.371,47.46,5.0,3.73,32.2,16.61
"HAYES-DAVIS, NIGEL",2022,ULK,FBB,Fenerbahce Beko Istanbul,30.46581196581197,203.0,0.053,0.12300000000000001,0.145,0.051,2.4,11.1,99.5,0.3479309861130593,126.6,0.331,0.75,70.2,0.568,0.405,41.72,19.01,5.52,44.48,8.28
"GIEDRAITIS, ROKAS",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,26.62107843137255,200.0,0.062,0.193,0.135,0.055999999999999994,2.0,7.9,89.8,0.43574493159261235,117.0,0.255,0.8220000000000001,72.69999999999999,0.575,0.293,46.5,15.04,8.39,40.56,4.55
"LEDAY, ZACH",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,30.926068376068372,202.0,0.048,0.166,0.10300000000000001,0.08800000000000001,2.6,6.2,98.0,0.37832161067890063,120.7,0.341,0.853,70.3,0.5429999999999999,0.384,26.88,17.44,11.56,46.25,15.31
"EXUM, DANTE",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,22.99780701754386,193.0,0.034,0.09699999999999999,0.188,0.124,1.1,5.9,92.4,0.621798417087823,100.3,0.595,0.858,54.5,0.593,0.39299999999999996,36.15,12.15,11.15,42.57,10.14
"SLOUKAS, KOSTAS",2022,OLY,OLY,Olympiacos Piraeus,22.840740740740745,190.0,0.008,0.102,0.33299999999999996,0.126,0.5,2.0,65.8,0.7355278093076049,87.6,0.519,0.9059999999999999,44.099999999999994,0.53,0.325,43.98,6.84,4.51,30.08,21.43
"JONES, CHRIS",2022,PAM,VBC,Valencia Basket,22.91369047619048,189.0,0.011000000000000001,0.11,0.24600000000000002,0.10800000000000001,0.0,6.3,76.3,0.7680997532147031,84.4,0.268,0.895,57.8,0.555,0.34299999999999997,35.92,6.86,10.56,34.15,19.37
"PUNTER, KEVIN",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,27.90045045045045,193.0,0.013000000000000001,0.085,0.152,0.077,0.7,6.2,97.5,0.5913883013933063,90.8,0.354,0.917,66.7,0.491,0.44299999999999995,44.96,4.37,0.74,28.26,26.04
"DE COLO, NANDO",2022,ASV,ASV,LDLC ASVEL Villeurbanne,23.723563218390805,196.0,0.005,0.135,0.203,0.165,0.2,5.8,80.5,0.720802345018048,90.6,0.41,0.917,53.5,0.526,0.41100000000000003,42.11,12.5,3.38,33.46,21.05
"DECK, GABRIEL",2022,MAD,RMB,Real Madrid,26.03279569892473,200.0,0.067,0.172,0.152,0.113,0.8,4.4,97.6,0.48400487391834124,125.3,0.462,0.845,61.1,0.634,0.319,19.75,10.64,6.72,66.39,7.14
"MUSA, DZANAN",2022,MAD,RMB,Real Madrid,23.808536585365857,204.99999999999997,0.031,0.113,0.172,0.10300000000000001,1.1,2.7,94.5,0.6552271679557444,101.5,0.555,0.86,58.3,0.586,0.371,45.58,7.65,6.7,43.97,3.75
"MOTLEY, JOHNATHAN",2022,ULK,FBB,Fenerbahce Beko Istanbul,23.27777777777778,206.0,0.145,0.135,0.107,0.131,2.4,3.7,97.6,0.6357995226730311,107.9,0.447,0.684,63.6,0.624,0.231,3.82,0.0,24.71,62.35,9.12
"BROWN, LORENZO",2022,TEL,MTA,Maccabi Rapyd Tel Aviv,31.59809523809524,198.0,0.01,0.098,0.23600000000000002,0.126,0.2,4.7,70.3,0.7373862197841943,69.2,0.188,0.9109999999999999,58.9,0.5,0.353,38.33,5.98,1.67,39.58,20.42
"JAMES, MIKE",2022,MCO,ASM,AS Monaco,30.353947368421053,185.0,0.024,0.127,0.19899999999999998,0.099,0.1,4.4,71.3,0.7346655685118557,73.1,0.41,0.7829999999999999,59.5,0.45899999999999996,0.273,41.39,5.26,1.98,34.06,22.57
"MIROTIC, NIKOLA",2022,BAR,BAR,FC Barcelona,24.967241379310344,208.0,0.077,0.139,0.083,0.095,2.8,6.9,105.4,0.5847662454250397,112.2,0.375,0.804,70.7,0.603,0.392,49.5,14.19,5.02,36.45,9.03
